response id,concerns,concerns category,anything else,anything else category
NC59,I don't remember a lot of stuff from calc BC.,NC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
93,,NC,,NC
ACAC9,I don't have any worries.,NC,,NC
NCAC9,I am concerned about taking another calculus class because I have forgotten just about all of the calculus I took previously.,AC,I will be in India from Jan 20- Feb 3 and so I will be trying to get ahead in the early weeks of this course.,NC
380,none,NC,,NC
AC35,,NC,None for now. ,NC
675,NA. Its too soon for me to form too many opinions.,NC,"NA. I'll ask a lot of questions, I guess.",NC
344,,NC,,NC
528,,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
NC98,"I'm concerned about getting behind on my work. Since it's an online course, it's very easy to not look at the work for a while and forget about it.",PC,,NC
512,I have no concerns yet.,NC,No individual needs.,NC
NC96,One of the in person exams is on my school's spring break but other than that none as of right now!,NC,I will be in India from Jan 20- Feb 3 and so I will be trying to get ahead in the early weeks of this course.,NC
ACAC9,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",PC,,NC
416,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
7AC0,,NC,,NC
ACNCNC,"Im concerned about how much vectors are involved, and how much calculus will be genuinely utilized.¬†",PC,I'm looking forward to the extra credit practice problems.,AC
AC96,,NC,,NC
153,"The difficulty. ""Multivariable calculus"" sounds like a very advanced class.",AC,,NC
548,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
4AC6,if there is gonna be a lot of true or false questions like last semester,PC,I will be in India from Jan 20- Feb 3 and so I will be trying to get ahead in the early weeks of this course.,NC
634,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
AC7,,NC,,NC
707,I am most concerned about the exam questions matching the lesson coverage.,AC,,NC
83,,NC,,NC
59,,NC,,NC
524,"I am worried about the in person exams the most. In linear algebra I struggled to prepare well enough to see results despite studying, so I am worried that I will have the same struggles in this class. ",AC,,NC
572,No fundamental practice after watching videos,NC,,NC
326,none,NC,na,NC
699,My only concern is my time management with the course and how to keep up with the class pace without haven fallen behind with the videos and assignments.,PC,,NC
453,,NC,,NC
572,"NA, I feel ready for this semester after learning from last semester.",NC,,NC
647,,NC,,NC
149,"Nothing concerns me much at the moment, but one of the exams is during spring break, which confuses me.",NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
439,"Nothing that I've seen, but I have heard from several others who have taken the course in the past about the difficulty of this semester.",AC,,NC
6ACNC,I just want to make sure I stay on task this semester and don‚Äôt put things off.,PC,,NC
453,,AC,,NC
458,none,NC,,NC
80,What concerns me the most is staying focused throughout the whole semester to understand the material as my other classes get difficult as well.,AC,,NC
NC5AC,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
75,I am worried about the difficulty level of this course and my time management.,NC,N/a.,NC
177,"At this point, I'm not worried about the difficulty of the work, I'm worried about the timing of it since my spring semester looks like it will be busier than fall semester.",AC,,NC
426,,NC,,NC
AC03,,NC,No individual needs.,NC
284,NA so far,NC,none,NC
427,NA.,NC,,NC
604,,NC,,NC
NC54,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",AC,,NC
AC96,,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
6NC7,"I worry about my ability to time manage this course well. Last semester, it was difficult for me to keep on track with the weekly content. I plan on managing my time better this semester and trying to keep on track. I do not want to get overwhelmed like last semester. I also worry about how the new grade weights for our assignments will affect us as there is another exam than last semester. I hope I can perform well for this last semester.",PC,,NC
39,,NC,None for now. ,NC
584,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",AC,,NC
AC36,My biggest concern is not knowing all of the assignments or resources I need to utilize. It would be horrible if I found out I missed an assignment or an extra credit opprotunity.,NC,,NC
AC0NC,,NC,,NC
364,,NC,,NC
170,I don't remember a lot of stuff from calc BC.,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
364,,NC,,NC
558,That I won't do well because of all my other classes. I'm scared I won' succeed and miss a duedate.,AC,,NC
6ACAC,none,NC,"I must admit, linear algebra has been quite a journey for me. The abstract concepts and the depth of the material made it challenging, but I embraced the struggle and managed to grasp most of it. Now, as we delve into multivariable calculus, I can't help but feel a bit anxious. However, I hope to learn the most out of your teachings and look forward to the class.",NC
NC5NC,,NC,,NC
21,"In linear algebra, I got into a groove with my coursework.  I feel like it is going to be a lot different with this course.  It is a different kind of math, there are no quizzes, there are three exams, and the lecturer is different.  My biggest concern is that the lady on the lecture videos does not do as great of a job as Dr. Mayer did with linear algebra.",AC,none.,NC
ACNC8,,NC,,NC
AC36,No fundamental practice after watching videos,NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
417,,NC,,NC
465,I'm concerned about falling behind on assignments and not being able to catch up.,AC,,NC
6NC7,,NC,"If there's any way to shorten the videos doing so would be greatly appreciated, though that's if it doesn't take too much effort/time! Thank you!",NC
ACACNC,NA.,NC,No individual needs. Very excited to learn the topics in Multivariable Calculus. ,NC
141,NA.,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
